9,9,41,41,-36,5,36,-5
9,8,41,42,-36,4,36,-4
9,7,41,43,-36,3,36,-3
9,6,41,44,-36,2,36,-2
9,5,41,45,-36,1,36,-1
9,4,41,46,-36,0,36,0
10,4,40,46,-35,0,35,0
11,4,39,46,-34,0,34,0
12,4,38,46,-33,0,33,0
13,4,37,46,-32,0,32,0
14,4,36,46,-31,0,31,0
15,4,35,46,-30,0,30,0
16,4,34,46,-29,0,29,0
17,4,33,46,-28,0,28,0
18,4,32,46,-27,0,27,0
19,4,31,46,-26,0,26,0
20,4,30,46,-25,0,25,0
21,4,29,46,-24,0,24,0
22,4,28,46,-23,0,23,0
23,4,27,46,-22,0,22,0
24,4,26,46,-21,0,21,0
25,4,25,46,-20,0,20,0
26,4,24,46,-19,0,19,0
27,4,23,46,-18,0,18,0
28,4,22,46,-17,0,17,0
29,4,21,46,-16,0,16,0
30,4,20,46,-15,0,15,0
31,4,19,46,-14,0,14,0
32,4,18,46,-13,0,13,0
33,4,17,46,-12,0,12,0
34,4,16,46,-11,0,11,0
35,4,15,46,-10,0,10,0
36,4,14,46,-9,0,9,0
37,4,13,46,-8,0,8,0
38,4,12,46,-7,0,7,0
39,4,11,46,-6,0,6,0
40,4,10,46,-5,0,5,0
41,4,9,46,-4,0,4,0
42,4,8,46,-3,0,3,0
43,4,7,46,-2,0,2,0
44,4,6,46,-1,0,1,0
45,4,5,46,25,-26,-25,26
46,4,4,46,26,-26,-26,26
46,5,4,45,26,-25,-26,25
46,6,4,44,26,-24,-26,24
46,7,4,43,26,-23,-26,23
46,8,4,42,26,-22,-26,22
46,9,4,41,26,-21,-26,21
46,10,4,40,26,-20,-26,20
46,11,4,39,26,-19,-26,19
46,12,4,38,26,-18,-26,18
46,13,4,37,26,-17,-26,17
46,14,4,36,26,-16,-26,16
46,15,4,35,26,-15,-26,15
46,16,4,34,26,-14,-26,14
46,17,4,33,26,-13,-26,13
46,18,4,32,26,-12,-26,12
46,19,4,31,26,-11,-26,11
46,20,4,30,26,-10,-26,10
46,21,4,29,26,-9,-26,9
46,22,4,28,26,-8,-26,8
46,23,4,27,26,-7,-26,7
46,24,4,26,26,-6,-26,6
46,25,4,25,26,-5,-26,5
46,26,4,24,26,-4,-26,4
46,27,4,23,26,-3,-26,3
46,28,4,22,26,-2,-26,2
46,29,4,21,26,-1,-26,1
46,30,4,20,26,0,-26,0
46,31,4,19,26,1,-26,-1
45,31,5,19,25,1,-25,-1
44,31,6,19,24,1,-24,-1
43,31,7,19,23,1,-23,-1
42,31,8,19,22,1,-22,-1
41,31,9,19,21,1,-21,-1
40,31,10,19,20,1,-20,-1
39,31,11,19,19,1,-19,-1
38,31,12,19,18,1,-18,-1
37,31,13,19,17,1,-17,-1
36,31,14,19,16,1,-16,-1
35,31,15,19,15,1,-15,-1
34,31,16,19,14,1,-14,-1
33,31,17,19,13,1,-13,-1
32,31,18,19,12,1,-12,-1
31,31,19,19,11,1,-11,-1
30,31,20,19,10,1,-10,-1
29,31,21,19,9,1,-9,-1
28,31,22,19,8,1,-8,-1
28,30,22,20,8,0,-8,0
27,30,23,20,7,0,-7,0
26,30,24,20,6,0,-6,0
25,30,25,20,5,0,-5,0
24,30,26,20,4,0,-4,0
23,30,27,20,3,0,-3,0
22,30,28,20,2,0,-2,0
21,30,29,20,1,0,-1,0
20,30,30,20,-17,27,17,-27
19,30,31,20,-18,27,18,-27
18,30,32,20,-19,27,19,-27
17,30,33,20,-20,27,20,-27
17,29,33,21,-20,26,20,-26
17,28,33,22,-20,25,20,-25
17,27,33,23,-20,24,20,-24
17,26,33,24,-20,23,20,-23
17,25,33,25,-20,22,20,-22
17,24,33,26,-20,21,20,-21
17,23,33,27,-20,20,20,-20
17,22,33,28,-20,19,20,-19
17,21,33,29,-20,18,20,-18
17,20,33,30,-20,17,20,-17
17,19,33,31,-20,16,20,-16
17,18,33,32,-20,15,20,-15
17,17,33,33,-20,14,20,-14
17,16,33,34,-20,13,20,-13
17,15,33,35,-20,12,20,-12
17,14,33,36,-20,11,20,-11
17,13,33,37,-20,10,20,-10
17,12,33,38,-20,9,20,-9
17,11,33,39,-20,8,20,-8
17,10,33,40,-20,7,20,-7
17,9,33,41,-20,6,20,-6
17,8,33,42,-20,5,20,-5
17,7,33,43,-20,4,20,-4
17,6,33,44,-20,3,20,-3
17,5,33,45,-20,2,20,-2
17,4,33,46,-20,1,20,-1
17,3,33,47,-20,0,20,0
18,3,32,47,-19,0,19,0
19,3,31,47,-18,0,18,0
20,3,30,47,-17,0,17,0
21,3,29,47,-16,0,16,0
22,3,28,47,-15,0,15,0
23,3,27,47,-14,0,14,0
24,3,26,47,-13,0,13,0
25,3,25,47,-12,0,12,0
26,3,24,47,-11,0,11,0
27,3,23,47,-10,0,10,0
28,3,22,47,-9,0,9,0
29,3,21,47,-8,0,8,0
30,3,20,47,-7,0,7,0
31,3,19,47,-6,0,6,0
32,3,18,47,-5,0,5,0
33,3,17,47,-4,0,4,0
34,3,16,47,-3,0,3,0
35,3,15,47,-2,0,2,0
36,3,14,47,-1,0,1,0
37,3,13,47,32,-13,-32,13
38,3,12,47,33,-13,-33,13
39,3,11,47,34,-13,-34,13
39,4,11,46,34,-12,-34,12
39,5,11,45,34,-11,-34,11
39,6,11,44,34,-10,-34,10
39,7,11,43,34,-9,-34,9
39,8,11,42,34,-8,-34,8
39,9,11,41,34,-7,-34,7
39,10,11,40,34,-6,-34,6
39,11,11,39,34,-5,-34,5
39,12,11,38,34,-4,-34,4
39,13,11,37,34,-3,-34,3
39,14,11,36,34,-2,-34,2
39,15,11,35,34,-1,-34,1
39,16,11,34,34,0,-34,0
38,16,12,34,33,0,-33,0
37,16,13,34,32,0,-32,0
36,16,14,34,31,0,-31,0
35,16,15,34,30,0,-30,0
34,16,16,34,29,0,-29,0
33,16,17,34,28,0,-28,0
32,16,18,34,27,0,-27,0
31,16,19,34,26,0,-26,0
30,16,20,34,25,0,-25,0
29,16,21,34,24,0,-24,0
28,16,22,34,23,0,-23,0
27,16,23,34,22,0,-22,0
26,16,24,34,21,0,-21,0
25,16,25,34,20,0,-20,0
24,16,26,34,19,0,-19,0
23,16,27,34,18,0,-18,0
22,16,28,34,17,0,-17,0
21,16,29,34,16,0,-16,0
20,16,30,34,15,0,-15,0
19,16,31,34,14,0,-14,0
18,16,32,34,13,0,-13,0
17,16,33,34,12,0,-12,0
16,16,34,34,11,0,-11,0
15,16,35,34,10,0,-10,0
14,16,36,34,9,0,-9,0
13,16,37,34,8,0,-8,0
12,16,38,34,7,0,-7,0
11,16,39,34,6,0,-6,0
10,16,40,34,5,0,-5,0
9,16,41,34,4,0,-4,0
8,16,42,34,3,0,-3,0
7,16,43,34,2,0,-2,0
6,16,44,34,1,0,-1,0
5,16,45,34,-38,-24,38,24
4,16,46,34,-39,-24,39,24
3,16,47,34,-40,-24,40,24
3,17,47,33,-40,-23,40,23
3,18,47,32,-40,-22,40,22
3,19,47,31,-40,-21,40,21
3,20,47,30,-40,-20,40,20
3,21,47,29,-40,-19,40,19
3,22,47,28,-40,-18,40,18
3,23,47,27,-40,-17,40,17
3,24,47,26,-40,-16,40,16
3,25,47,25,-40,-15,40,15
3,26,47,24,-40,-14,40,14
3,27,47,23,-40,-13,40,13
3,28,47,22,-40,-12,40,12
3,29,47,21,-40,-11,40,11
3,30,47,20,-40,-10,40,10
3,31,47,19,-40,-9,40,9
3,32,47,18,-40,-8,40,8
3,33,47,17,-40,-7,40,7
3,34,47,16,-40,-6,40,6
3,35,47,15,-40,-5,40,5
3,36,47,14,-40,-4,40,4
3,37,47,13,-40,-3,40,3
3,38,47,12,-40,-2,40,2
3,39,47,11,-40,-1,40,1
4,39,46,11,-39,-1,39,1
5,39,45,11,-38,-1,38,1
6,39,44,11,-37,-1,37,1
7,39,43,11,-36,-1,36,1
8,39,42,11,-35,-1,35,1
9,39,41,11,-34,-1,34,1
10,39,40,11,-33,-1,33,1
11,39,39,11,-32,-1,32,1
12,39,38,11,-31,-1,31,1
13,39,37,11,-30,-1,30,1
14,39,36,11,-29,-1,29,1
15,39,35,11,-28,-1,28,1
16,39,34,11,-27,-1,27,1
17,39,33,11,-26,-1,26,1
17,40,33,10,-26,0,26,0
18,40,32,10,-25,0,25,0
19,40,31,10,-24,0,24,0
20,40,30,10,-23,0,23,0
21,40,29,10,-22,0,22,0
22,40,28,10,-21,0,21,0
23,40,27,10,-20,0,20,0
24,40,26,10,-19,0,19,0
25,40,25,10,-18,0,18,0
26,40,24,10,-17,0,17,0
27,40,23,10,-16,0,16,0
28,40,22,10,-15,0,15,0
29,40,21,10,-14,0,14,0
30,40,20,10,-13,0,13,0
31,40,19,10,-12,0,12,0
32,40,18,10,-11,0,11,0
33,40,17,10,-10,0,10,0
34,40,16,10,-9,0,9,0
35,40,15,10,-8,0,8,0
36,40,14,10,-7,0,7,0
37,40,13,10,-6,0,6,0
38,40,12,10,-5,0,5,0
39,40,11,10,-4,0,4,0
40,40,10,10,-3,0,3,0
41,40,9,10,-2,0,2,0
42,40,8,10,-1,0,1,0
43,40,7,10,35,10,-35,-10
44,40,6,10,36,10,-36,-10
44,39,6,11,36,9,-36,-9
44,38,6,12,36,8,-36,-8
44,37,6,13,36,7,-36,-7
44,36,6,14,36,6,-36,-6
44,35,6,15,36,5,-36,-5
44,34,6,16,36,4,-36,-4
44,33,6,17,36,3,-36,-3
44,32,6,18,36,2,-36,-2
44,31,6,19,36,1,-36,-1
44,30,6,20,36,0,-36,0
43,30,7,20,35,0,-35,0
42,30,8,20,34,0,-34,0
41,30,9,20,33,0,-33,0
40,30,10,20,32,0,-32,0
39,30,11,20,31,0,-31,0
38,30,12,20,30,0,-30,0
37,30,13,20,29,0,-29,0
36,30,14,20,28,0,-28,0
35,30,15,20,27,0,-27,0
34,30,16,20,26,0,-26,0
33,30,17,20,25,0,-25,0
32,30,18,20,24,0,-24,0
31,30,19,20,23,0,-23,0
30,30,20,20,22,0,-22,0
29,30,21,20,21,0,-21,0
28,30,22,20,20,0,-20,0
27,30,23,20,19,0,-19,0
26,30,24,20,18,0,-18,0
25,30,25,20,17,0,-17,0
24,30,26,20,16,0,-16,0
23,30,27,20,15,0,-15,0
22,30,28,20,14,0,-14,0
21,30,29,20,13,0,-13,0
20,30,30,20,12,0,-12,0
19,30,31,20,11,0,-11,0
18,30,32,20,10,0,-10,0
17,30,33,20,9,0,-9,0
16,30,34,20,8,0,-8,0
15,30,35,20,7,0,-7,0
14,30,36,20,6,0,-6,0
13,30,37,20,5,0,-5,0
12,30,38,20,4,0,-4,0
11,30,39,20,3,0,-3,0
10,30,40,20,2,0,-2,0
9,30,41,20,1,0,-1,0
8,30,42,20,0,21,0,-21
7,30,43,20,-1,21,1,-21
6,30,44,20,-2,21,2,-21
5,30,45,20,-3,21,3,-21
5,29,45,21,-3,20,3,-20
5,28,45,22,-3,19,3,-19
5,27,45,23,-3,18,3,-18
5,26,45,24,-3,17,3,-17
5,25,45,25,-3,16,3,-16
5,24,45,26,-3,15,3,-15
5,23,45,27,-3,14,3,-14
5,22,45,28,-3,13,3,-13
5,21,45,29,-3,12,3,-12
5,20,45,30,-3,11,3,-11
5,19,45,31,-3,10,3,-10
5,18,45,32,-3,9,3,-9
5,17,45,33,-3,8,3,-8
5,16,45,34,-3,7,3,-7
5,15,45,35,-3,6,3,-6
5,14,45,36,-3,5,3,-5
5,13,45,37,-3,4,3,-4
5,12,45,38,-3,3,3,-3
5,11,45,39,-3,2,3,-2
5,10,45,40,-3,1,3,-1
5,9,45,41,-3,0,3,0
5,8,45,42,-3,-1,3,1
6,8,44,42,-2,-1,2,1
7,8,43,42,-1,-1,1,1
8,8,42,42,0,-1,0,1
9,8,41,42,1,-1,-1,1
10,8,40,42,2,-1,-2,1
10,9,40,41,2,0,-2,0
10,10,40,40,2,1,-2,-1
9,10,41,40,1,1,-1,-1
8,10,42,40,0,1,0,-1
8,9,42,41,-15,-26,15,26
8,8,42,42,-15,-27,15,27
9,8,41,42,-14,-27,14,27
10,8,40,42,-13,-27,13,27
11,8,39,42,-12,-27,12,27
12,8,38,42,-11,-27,11,27
13,8,37,42,-10,-27,10,27
14,8,36,42,-9,-27,9,27
15,8,35,42,-8,-27,8,27
16,8,34,42,-7,-27,7,27
17,8,33,42,-6,-27,6,27
18,8,32,42,-5,-27,5,27
19,8,31,42,-4,-27,4,27
20,8,30,42,-3,-27,3,27
21,8,29,42,-2,-27,2,27
21,9,29,41,-2,-26,2,26
21,10,29,40,-2,-25,2,25
21,11,29,39,-2,-24,2,24
21,12,29,38,-2,-23,2,23
21,13,29,37,-2,-22,2,22
22,13,28,37,-1,-22,1,22
22,14,28,36,-1,-21,1,21
22,15,28,35,-1,-20,1,20
22,16,28,34,-1,-19,1,19
22,17,28,33,-1,-18,1,18
22,18,28,32,-1,-17,1,17
22,19,28,31,-1,-16,1,16
22,20,28,30,-1,-15,1,15
22,21,28,29,-1,-14,1,14
22,22,28,28,-1,-13,1,13
22,23,28,27,-1,-12,1,12
22,24,28,26,-1,-11,1,11
22,25,28,25,-1,-10,1,10
22,26,28,24,-1,-9,1,9
23,26,27,24,0,-9,0,9
23,27,27,23,0,-8,0,8
23,28,27,22,0,-7,0,7
23,29,27,21,0,-6,0,6
23,30,27,20,0,-5,0,5
23,31,27,19,0,-4,0,4
23,32,27,18,0,-3,0,3
23,33,27,17,0,-2,0,2
23,34,27,16,0,-1,0,1
23,35,27,15,6,6,-6,-6
23,36,27,14,6,7,-6,-7
23,37,27,13,6,8,-6,-8
23,38,27,12,6,9,-6,-9
23,39,27,11,6,10,-6,-10
22,39,28,11,5,10,-5,-10
21,39,29,11,4,10,-4,-10
20,39,30,11,3,10,-3,-10
19,39,31,11,2,10,-2,-10
18,39,32,11,1,10,-1,-10
17,39,33,11,0,10,0,-10
17,38,33,12,0,9,0,-9
17,37,33,13,0,8,0,-8
17,36,33,14,0,7,0,-7
17,35,33,15,0,6,0,-6
17,34,33,16,0,5,0,-5
17,33,33,17,0,4,0,-4
17,32,33,18,0,3,0,-3
17,31,33,19,0,2,0,-2
17,30,33,20,0,1,0,-1
17,29,33,21,-28,6,28,-6
17,28,33,22,-28,5,28,-5
17,27,33,23,-28,4,28,-4
17,26,33,24,-28,3,28,-3
18,26,32,24,-27,3,27,-3
19,26,31,24,-26,3,26,-3
20,26,30,24,-25,3,25,-3
21,26,29,24,-24,3,24,-3
22,26,28,24,-23,3,23,-3
23,26,27,24,-22,3,22,-3
24,26,26,24,-21,3,21,-3
25,26,25,24,-20,3,20,-3
25,25,25,25,-20,2,20,-2
25,24,25,26,-20,1,20,-1
25,23,25,27,-20,0,20,0
26,23,24,27,-19,0,19,0
27,23,23,27,-18,0,18,0
28,23,22,27,-17,0,17,0
29,23,21,27,-16,0,16,0
30,23,20,27,-15,0,15,0
31,23,19,27,-14,0,14,0
32,23,18,27,-13,0,13,0
33,23,17,27,-12,0,12,0
34,23,16,27,-11,0,11,0
35,23,15,27,-10,0,10,0
36,23,14,27,-9,0,9,0
37,23,13,27,-8,0,8,0
38,23,12,27,-7,0,7,0
39,23,11,27,-6,0,6,0
40,23,10,27,-5,0,5,0
41,23,9,27,-4,0,4,0
42,23,8,27,-3,0,3,0
43,23,7,27,-2,0,2,0
44,23,6,27,-1,0,1,0
45,23,5,27,36,-15,-36,15
46,23,4,27,37,-15,-37,15
46,22,4,28,37,-16,-37,16
46,21,4,29,37,-17,-37,17
46,20,4,30,37,-18,-37,18
46,19,4,31,37,-19,-37,19
46,18,4,32,37,-20,-37,20
45,18,5,32,36,-20,-36,20
44,18,6,32,35,-20,-35,20
43,18,7,32,34,-20,-34,20
42,18,8,32,33,-20,-33,20
41,18,9,32,32,-20,-32,20
40,18,10,32,31,-20,-31,20
39,18,11,32,30,-20,-30,20
38,18,12,32,29,-20,-29,20
37,18,13,32,28,-20,-28,20
36,18,14,32,27,-20,-27,20
35,18,15,32,26,-20,-26,20
34,18,16,32,25,-20,-25,20
33,18,17,32,24,-20,-24,20
32,18,18,32,23,-20,-23,20
31,18,19,32,22,-20,-22,20
30,18,20,32,21,-20,-21,20
29,18,21,32,20,-20,-20,20
28,18,22,32,19,-20,-19,20
27,18,23,32,18,-20,-18,20
26,18,24,32,17,-20,-17,20
25,18,25,32,16,-20,-16,20
24,18,26,32,15,-20,-15,20
23,18,27,32,14,-20,-14,20
22,18,28,32,13,-20,-13,20
21,18,29,32,12,-20,-12,20
20,18,30,32,11,-20,-11,20
19,18,31,32,10,-20,-10,20
18,18,32,32,9,-20,-9,20
17,18,33,32,8,-20,-8,20
16,18,34,32,7,-20,-7,20
15,18,35,32,6,-20,-6,20
14,18,36,32,5,-20,-5,20
13,18,37,32,4,-20,-4,20
12,18,38,32,3,-20,-3,20
11,18,39,32,2,-20,-2,20
10,18,40,32,1,-20,-1,20
9,18,41,32,0,-20,0,20
8,18,42,32,-1,-20,1,20
8,19,42,31,-1,-19,1,19
8,20,42,30,-1,-18,1,18
8,21,42,29,-1,-17,1,17
8,22,42,28,-1,-16,1,16
8,23,42,27,-1,-15,1,15
8,24,42,26,-1,-14,1,14
8,25,42,25,-1,-13,1,13
9,25,41,25,0,-13,0,13
9,26,41,24,0,-12,0,12
9,27,41,23,0,-11,0,11
9,28,41,22,0,-10,0,10
9,29,41,21,0,-9,0,9
9,30,41,20,0,-8,0,8
9,31,41,19,0,-7,0,7
9,32,41,18,0,-6,0,6
9,33,41,17,0,-5,0,5
9,34,41,16,0,-4,0,4
9,35,41,15,0,-3,0,3
9,36,41,14,0,-2,0,2
9,37,41,13,0,-1,0,1
9,38,41,12,-15,-1,15,1
9,39,41,11,-15,0,15,0
9,40,41,10,-15,1,15,-1
9,41,41,9,-15,2,15,-2
10,41,40,9,-14,2,14,-2
11,41,39,9,-13,2,13,-2
12,41,38,9,-12,2,12,-2
13,41,37,9,-11,2,11,-2
14,41,36,9,-10,2,10,-2
15,41,35,9,-9,2,9,-2
15,40,35,10,-9,1,9,-1
15,39,35,11,-9,0,9,0
16,39,34,11,-8,0,8,0
17,39,33,11,-7,0,7,0
18,39,32,11,-6,0,6,0
19,39,31,11,-5,0,5,0
20,39,30,11,-4,0,4,0
21,39,29,11,-3,0,3,0
22,39,28,11,-2,0,2,0
23,39,27,11,-1,0,1,0
24,39,26,11,20,28,-20,-28
25,39,25,11,21,28,-21,-28
26,39,24,11,22,28,-22,-28
27,39,23,11,23,28,-23,-28
27,38,23,12,23,27,-23,-27
27,37,23,13,23,26,-23,-26
27,36,23,14,23,25,-23,-25
27,35,23,15,23,24,-23,-24
27,34,23,16,23,23,-23,-23
27,33,23,17,23,22,-23,-22
27,32,23,18,23,21,-23,-21
27,31,23,19,23,20,-23,-20
27,30,23,20,23,19,-23,-19
27,29,23,21,23,18,-23,-18
27,28,23,22,23,17,-23,-17
27,27,23,23,23,16,-23,-16
27,26,23,24,23,15,-23,-15
27,25,23,25,23,14,-23,-14
27,24,23,26,23,13,-23,-13
27,23,23,27,23,12,-23,-12
27,22,23,28,23,11,-23,-11
27,21,23,29,23,10,-23,-10
27,20,23,30,23,9,-23,-9
27,19,23,31,23,8,-23,-8
27,18,23,32,23,7,-23,-7
27,17,23,33,23,6,-23,-6
27,16,23,34,23,5,-23,-5
27,15,23,35,23,4,-23,-4
27,14,23,36,23,3,-23,-3
27,13,23,37,23,2,-23,-2
27,12,23,38,23,1,-23,-1
27,11,23,39,23,0,-23,0
26,11,24,39,22,0,-22,0
25,11,25,39,21,0,-21,0
24,11,26,39,20,0,-20,0
23,11,27,39,19,0,-19,0
22,11,28,39,18,0,-18,0
21,11,29,39,17,0,-17,0
20,11,30,39,16,0,-16,0
19,11,31,39,15,0,-15,0
18,11,32,39,14,0,-14,0
17,11,33,39,13,0,-13,0
16,11,34,39,12,0,-12,0
15,11,35,39,11,0,-11,0
14,11,36,39,10,0,-10,0
13,11,37,39,9,0,-9,0
12,11,38,39,8,0,-8,0
11,11,39,39,7,0,-7,0
10,11,40,39,6,0,-6,0
9,11,41,39,5,0,-5,0
8,11,42,39,4,0,-4,0
7,11,43,39,3,0,-3,0
6,11,44,39,2,0,-2,0
5,11,45,39,1,0,-1,0
4,11,46,39,-36,-13,36,13
3,11,47,39,-37,-13,37,13
2,11,48,39,-38,-13,38,13
1,11,49,39,-39,-13,39,13
1,12,49,38,-39,-12,39,12
1,13,49,37,-39,-11,39,11
1,14,49,36,-39,-10,39,10
1,15,49,35,-39,-9,39,9
1,16,49,34,-39,-8,39,8
1,17,49,33,-39,-7,39,7
1,18,49,32,-39,-6,39,6
1,19,49,31,-39,-5,39,5
1,20,49,30,-39,-4,39,4
1,21,49,29,-39,-3,39,3
1,22,49,28,-39,-2,39,2
1,23,49,27,-39,-1,39,1
2,23,48,27,-38,-1,38,1
3,23,47,27,-37,-1,37,1
4,23,46,27,-36,-1,36,1
5,23,45,27,-35,-1,35,1
6,23,44,27,-34,-1,34,1
7,23,43,27,-33,-1,33,1
8,23,42,27,-32,-1,32,1
9,23,41,27,-31,-1,31,1
10,23,40,27,-30,-1,30,1
11,23,39,27,-29,-1,29,1
12,23,38,27,-28,-1,28,1
13,23,37,27,-27,-1,27,1
14,23,36,27,-26,-1,26,1
15,23,35,27,-25,-1,25,1
16,23,34,27,-24,-1,24,1
17,23,33,27,-23,-1,23,1
18,23,32,27,-22,-1,22,1
18,24,32,26,-22,0,22,0
18,25,32,25,-22,1,22,-1
19,25,31,25,-21,1,21,-1
20,25,30,25,-20,1,20,-1
21,25,29,25,-19,1,19,-1
22,25,28,25,-18,1,18,-1
23,25,27,25,-17,1,17,-1
24,25,26,25,-16,1,16,-1
25,25,25,25,-15,1,15,-1
26,25,24,25,-14,1,14,-1
27,25,23,25,-13,1,13,-1
27,24,23,26,-13,0,13,0
28,24,22,26,-12,0,12,0
29,24,21,26,-11,0,11,0
30,24,20,26,-10,0,10,0
31,24,19,26,-9,0,9,0
32,24,18,26,-8,0,8,0
